name_romaji	name_english	name_japanese	is_unverified	is_external	is_movie	is_adult	is_action	is_adventure	is_comedy	is_drama	is_ecchi	is_fantasy	is_horror	is_mahou_shoujo	is_mecha	is_music	is_mystery	is_psychological	is_romance	is_sci_fi	is_slice_of_life	is_sports	is_supernatural	is_thriller	format	status	source	episodes_amount	time_required	start_date	end_date	rating_value	rating_count	company_production	company_producer	company_creator	last_modified	file_modified_first	file_modified_last	file_modified_median	filesize_min	filesize_max	filesize_median
Kindaichi Shounen no Jikenbo Specials	Kindaichi Case Files Special	金田一少年の事件簿SP	true	true	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	Special	Finished	Manga	2	2880000	1194825600	1195430400	71	191	0	18	18	1718855861	1709474114	1709474114	1709474114	63291	83599	70966
Kingdom	Kingdom	キングダム	false	true	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	38	1500000	1338768000	1361750400	74	10019	1	102	1	1711821177	1709474126	1709474132	1709474126	25833	520286	31965
Kingdom 2nd Season	Kingdom Season 2	キングダム 第2シリーズ	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	39	1500000	1370649600	1393718400	80	8023	1	111	1	1713081579	1709474126	1709474130	1709474126	26122	490052	30913
Kingdom 3rd Season	Kingdom Season 3	キングダム 第3シリーズ	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	26	1500000	1586131200	1634515200	85	5464	6109	6429	6109	1713081612	1709474131	1709474134	1709474131	25636	677675	31193
Kingdom 4th Season	Kingdom Season 4	キングダム 第4シリーズ	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	26	1500000	1649548800	1664668800	85	3715	1	0	1	1713081667	1709474133	1709474135	1709474133	7086	291612	31600
Kingdom 5th Season	Kingdom Season 5	キングダム 第5シリーズ	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	13	1440000	1705190400	1711843200	85	2108	1	0	1	1713924096	1709474133	1713924096	1712136132	31131	143819	34731
Kingsglaive Final Fantasy XV	Kingsglaive Final Fantasy XV	Kingsglaive Final Fantasy XV	false	true	true	false	true	true	false	true	false	true	false	false	false	false	false	false	false	true	false	false	false	false	Movie	Finished	Video Game	1	6600000	1468022400	1468022400	70	6535	58	0	58	1714979991	1714979527	1714979991	1714979759	85664	9898276	4991970
Kiniro Mosaic	KINMOZA!	きんいろモザイク	true	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	12	1440000	1371945600	1379721600	70	16181	418	108	108	1586094183	1709474137	1709474138	1709474138	26025	140339	31957
Kiniro no Corda: Blue♪Sky	La corda d’oro -Blue Sky-	金色のコルダ Blue♪Sky	false	true	false	false	false	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	TV	Finished	Visual Novel	12	1380000	1396742400	1403395200	57	1341	333	241	241	1403881355	1709474138	1709474138	1709474138	117833	117833	117833
Kinnikuman: Kanpeki Choujin Shiso-hen	?	キン肉マン 完璧超人始祖編	false	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	TV	Finished	Manga	12	1440000	1720310400	1727049600	69	289	10	144	10	1727562092	1719766553	1727562092	1724614411	24877	78965	35919
Kino no Tabi -the Beautiful World- the Animated Series	Kino's Journey -the Beautiful World- the Animated Series	キノの旅 -the Beautiful World- the Animated Series	true	true	false	false	false	true	false	true	false	true	false	false	false	false	false	true	false	false	true	false	false	false	TV	Finished	Light Novel	12	1440000	1507248000	1513900800	73	17031	456	6421	456	1527976654	1709474139	1709474140	1709474139	27733	128462	32233
Kino no Tabi: the Beautiful World	Kino's Journey	キノの旅 -the Beautiful World-	true	true	false	false	false	true	false	true	false	true	false	false	false	false	false	true	false	false	true	false	false	false	TV	Finished	Light Novel	13	1500000	1049760000	1057622400	81	17931	179	33	33	1703805894	1709474140	1709474141	1709474141	24246	124134	50984
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsuki Susumu	Vermeil in Gold	金装のヴェルメイユ～崖っぷち魔術師は最強の厄災と魔法世界を突き進む～	false	true	false	false	false	false	false	false	true	true	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	12	1440000	1656979200	1663632000	67	21395	7107	777	7107	1717318934	1709484534	1717318934	1709484534	15729	73493	28410
Kirakira☆Precure a la Mode	KIRA KIRA☆PRECURE A LA MODE	キラキラ☆プリキュアアラモード	false	true	false	false	false	false	true	false	false	true	false	true	false	false	false	false	false	false	true	false	false	false	TV	Finished	Original	49	1440000	1486252800	1517097600	71	1586	18	0	18	1717035234	1709474203	1717035234	1717035234	4096	31809	25288
Kirakira☆Precure a la Mode: Paris to! Omoide no Mille-Feuille​!	?	キラキラ☆プリキュアアラモード パリッと！想い出のミルフィーユ！	false	false	true	false	false	false	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Original	1	3900000	1509148800	1509148800	68	553	18	0	18	1717035179	1709474203	1709474203	1709474203	98129	98129	98129
Kiratto Pri☆Chan	Kiratto Pri☆chan	キラッとプリ☆チャン	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	true	false	false	false	TV	Finished	Video Game	51	1440000	1523145600	1553990400	71	583	103	16	103	1721260379	1709474205	1721260379	1709474205	24620	1575408	30265
Kiratto Pri☆Chan Season 2	?	キラッとプリ☆チャン シーズン2	false	false	false	false	false	false	true	false	false	false	false	false	false	true	false	false	false	false	true	false	false	false	TV	Finished	Video Game	51	1440000	1554595200	1585440000	77	364	103	16	103	1721260426	1709474205	1709474206	1709474205	25152	38110	30507
Kiratto Pri☆Chan Season 3	?	キラッとプリ☆チャン シーズン3	false	false	false	false	false	false	true	false	false	false	false	false	false	true	false	false	false	false	true	false	false	false	TV	Finished	Video Game	51	1440000	1586044800	1622332800	72	281	103	16	103	1721260461	1709474205	1709474206	1709474205	26645	117573	31914
Kiseijuu: Sei no Kakuritsu	Parasyte -the maxim-	寄生獣 セイの格率	false	true	false	false	true	false	false	true	false	false	true	false	false	false	false	true	false	true	false	false	false	false	TV	Finished	Manga	24	1440000	1412812800	1427328000	81	195726	11	29	11	1647167037	1709474207	1709474210	1709474208	22675	533871	31030
Kishibe Rohan wa Ugokanai	Thus Spoke Rohan Kishibe	岸辺露伴は動かない	false	true	false	false	false	false	false	false	false	false	true	false	false	false	true	false	false	false	false	false	true	false	OVA	Finished	Manga	4	1380000	1505865600	1585094400	76	23382	287	7079	287	1726292489	1709474211	1726292489	1714981878	25149	68331	33420
Kishuku Gakkou no Juliet	Boarding School Juliet	寄宿学校のジュリエット	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	12	1500000	1538784000	1545436800	72	35208	839	0	839	1714827116	1714827116	1714827116	1714827116	26637	36036	32600
Kiteretsu Daihyakka	Kiteretsu Encyclopedia	キテレツ大百科	true	true	false	false	false	false	true	true	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	331	1500000	575424000	834278400	65	847	36	6951	6951	1518285536	1709474217	1709474217	1709474217	41278	41278	41278
Kitsutsuki Tantei Dokoro	Woodpecker Detective’s Office	啄木鳥探偵處	false	true	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	TV	Finished	Novel	12	1440000	1586736000	1593388800	56	2029	839	57	839	1594502162	1709474217	1709474218	1709474218	25486	32532	30290
Kiznaiver	Kiznaiver	キズナイーバー	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	true	false	false	false	false	TV	Finished	Original	12	1440000	1460160000	1466812800	71	66596	803	6421	803	1714880401	1714880401	1714880401	1714880401	28281	37681	32093
Kizumonogatari I: Tekketsu-hen	Kizumonogatari Part 1: Tekketsu	傷物語〈Ⅰ鉄血篇〉	false	true	true	false	true	false	false	true	true	false	false	false	false	false	true	true	false	false	false	false	true	false	Movie	Finished	Light Novel	1	3840000	1452211200	1452211200	83	69644	44	17	17	1718856831	1709474220	1718856831	1717366660	36756	175058	44506
Kizumonogatari II: Nekketsu-hen	Kizumonogatari Part 2: Nekketsu	傷物語〈Ⅱ熱血篇〉	false	false	true	false	true	false	false	true	true	false	false	false	false	false	true	true	false	false	false	false	true	false	Movie	Finished	Light Novel	1	4080000	1471564800	1471564800	85	67661	44	159	44	1718856842	1709474220	1718856842	1717366656	50219	118959	59697
Kizumonogatari III: Reiketsu-hen	Kizumonogatari Part 3: Reiketsu	傷物語〈Ⅲ冷血篇〉	false	false	true	false	true	false	false	true	true	false	false	false	false	false	true	true	false	false	false	false	true	false	Movie	Finished	Light Novel	1	4920000	1483660800	1483660800	87	67015	44	245	44	1718856847	1709474220	1718856847	1717366660	66366	180591	77607
Knight's & Magic	Knight's & Magic	ナイツ&マジック	false	false	false	false	true	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	TV	Finished	Light Novel	13	1500000	1498953600	1506211200	67	22949	4418	6297	4418	1716147942	1716147942	1716147942	1716147942	60036	60036	60036
Kobato.	Kobato	こばと。	true	true	false	false	false	false	true	true	false	true	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	24	1440000	1254787200	1269302400	76	7598	11	111	11	1639937268	1709474221	1709474222	1709474221	178276	214745	196510
Kobayashi-san Chi no Maidragon	Miss Kobayashi's Dragon Maid	小林さんちのメイドラゴン	false	true	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	13	1440000	1484179200	1491436800	78	142294	2	104	2	1718924567	1709474224	1718924567	1718924393	25210	3456718	37613
Kobayashi-san Chi no Maidragon S	Miss Kobayashi's Dragon Maid S	小林さんちのメイドラゴンＳ	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	12	1440000	1625702400	1632355200	82	56131	2	104	2	1714734078	1709474223	1714734078	1714734078	27951	156897	34894
Kobayashi-san Chi no Maidragon: Valentine, Soshite Onsen! (Amari Kitai Shinaide Kudasai)	Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up)	小林さんちのメイドラゴン バレンタイン, そして温泉! (あまり期待しないでください)	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	true	false	true	false	false	false	OVA	Finished	Manga	1	1440000	1505865600	1505865600	76	31342	2	144	2	1718925533	1718924487	1718924487	1718924487	164077	164077	164077
Kobayashi-san Chi no ○○ Dragon	Miss Kobayashi's Dragon Something	小林さんちの○○ドラゴン	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	Special	Finished	Manga	7	180000	1489536000	1505865600	70	11864	2	0	2	1718924136	1709474223	1709474227	1709474226	351292	614140	445800
Kobu-tori	?	瘤取り (1929)	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	Movie	Finished	Other	1	840000	-1269129600	-1269129600	54	691	0	0	0	1713354302	1713354302	1713354302	1713354302	8976	497664	253320
Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV)	This is the Police Station in Front of Kameari Park in Katsushika Ward	こちら葛飾区亀有公園前派出所 (1996)	true	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	344	1560000	834883200	1104710400	74	1238	36	142	142	1726360802	1709474235	1726360802	1726360802	19091	114734	41224
Kochira Katsushikaku Kameari Kouenmae Hashutsujo THE MOVIE	Kameari Park Precinct	こちら葛飾区亀有公園前派出所　ＴＨＥ　ＭＯＶＩＥ	false	true	true	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Manga	1	5640000	945907200	945907200	70	248	0	0	0	1725771614	1709474234	1725753146	1709474236	128486	143093	130397
Kochira Katsushikaku Kameari Kouenmae Hashutsujo THE MOVIE 2: UFO Shuurai! Tornado Daisakusen!!	?	こちら葛飾区亀有公園前派出所　ＴＨＥ　ＭＯＶＩＥ２　ＵＦＯ襲来！トルネード大作戦！！	false	true	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Manga	1	6000000	1071878400	1071878400	65	130	0	169	169	1725771624	1709474234	1725753181	1709474235	130000	151130	132487
Kodai Ouja Kyouryuu King: D-Kids Adventure	Dinosaur King	古代王者 恐竜キング Ｄキッズアドベンチャー	false	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Video Game	49	1500000	1170547200	1201392000	61	3563	14	167	167	1713416598	1713416598	1713416598	1713416598	18765	30620	25366
Kodai Ouja Kyouryuu King: D-Kids Adventure - Yokuryuu Densetsu	Dinosaur King Season 2	古代王者恐竜キング Dキッズ・アドベンチャー翼竜伝説	false	false	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	TV	Finished	Video Game	30	1440000	1201996800	1220140800	63	1585	14	467	14	1713416521	1713416521	1713416521	1713416521	23461	31950	27297
Koe no Katachi	A Silent Voice	聲の形	false	true	true	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	true	false	false	false	Movie	Finished	Manga	1	7800000	1474070400	1474070400	88	304275	2	6377	2	1714878784	1709474243	1714878784	1709474245	123684	6711173	173712
Koi to Producer: EVOL×LOVE	Mr Love: Queen's Choice	恋とプロデューサー～EVOL×LOVE～	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	true	false	false	false	false	TV	Finished	Video Game	12	1440000	1594857600	1601424000	58	4317	569	6415	569	1601724569	1709474253	1709474254	1709474253	41231	63989	56038
Koi to Senkyo to Chocolate	Love, Election and Chocolate	恋と選挙とチョコレート	true	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Visual Novel	12	1500000	1341532800	1348790400	66	16386	436	17	17	1348791079	1709474258	1709474258	1709474258	123656	123656	123656
